tipe_iphone,kapasitas_storage,battery_health,garansi_status,sinyal_status,bluetooth_status,biometrik_status,part_status,kamera_status,beli_di,icloud_status,jangka_pakai,skor_persen,label_kelayakan
0,64,71,0,2,2,0,0,1,0,1,0,10,0
4,64,92,2,0,0,2,3,0,0,1,1,10,0
0,128,53,1,0,1,1,0,0,0,0,0,30,0
4,64,66,0,1,0,1,2,2,0,0,1,20,0
0,512,54,2,0,2,0,3,1,1,2,1,10,0
3,64,70,0,0,0,0,1,1,1,2,0,15,0
4,64,73,2,1,0,0,3,2,0,0,0,30,0
2,256,80,2,2,0,0,1,1,1,0,1,30,0
0,512,89,1,1,1,0,0,1,0,1,0,20,0
0,64,79,1,0,2,2,3,2,1,0,0,10,0
1,128,91,0,3,0,2,1,0,1,2,1,10,0
4,64,56,1,1,1,0,0,1,1,0,0,30,0
2,64,98,0,1,2,2,3,0,0,2,1,10,0
3,256,56,1,0,2,0,3,0,0,0,1,35,0
1,512,76,1,3,2,0,2,0,1,0,0,15,0
2,512,73,0,2,2,1,3,2,1,1,1,10,0
4,128,68,1,3,1,0,2,2,1,2,1,10,0
2,128,90,1,1,2,1,3,2,0,0,0,15,0
0,128,83,1,3,0,2,2,0,1,1,1,10,0
0,64,71,1,2,2,0,0,0,1,1,1,10,0
1,64,100,0,3,2,1,3,0,0,2,1,10,0
4,128,76,2,3,1,1,0,1,1,1,0,10,0
4,512,55,0,3,0,2,3,0,1,2,0,10,0
2,512,59,0,1,0,1,3,1,1,2,0,10,0
1,128,94,0,0,1,0,3,0,1,2,0,10,0
4,256,80,1,0,1,0,3,1,0,1,0,10,0
0,512,74,1,3,0,1,3,1,1,1,1,10,0
2,512,51,2,1,0,0,3,2,1,2,1,10,0
3,128,59,1,1,2,0,1,2,0,1,1,10,0
0,512,59,2,1,1,1,3,0,0,1,0,10,0
1,64,75,2,0,0,2,2,2,1,2,1,10,0
4,64,54,1,1,0,2,3,1,0,2,1,10,0
0,512,71,2,3,1,0,0,2,0,1,0,10,0
3,64,53,0,0,1,1,2,2,0,2,0,10,0
3,256,83,0,1,0,0,2,1,1,2,0,15,0
1,512,56,0,3,1,0,2,0,0,0,0,10,0
0,128,99,2,0,0,1,1,0,0,2,0,20,0
2,64,66,2,1,0,2,3,1,0,0,0,10,0
0,256,60,0,2,2,0,0,2,1,1,0,10,0
3,256,99,1,3,2,2,0,0,0,1,1,10,0
1,64,57,0,2,1,0,0,1,1,0,1,10,0
1,256,77,1,0,1,1,1,0,1,0,1,40,0
2,512,93,1,1,0,1,1,1,0,0,1,60,1
1,256,82,2,3,2,2,1,2,1,0,0,10,0
1,64,74,2,3,1,0,3,0,1,0,0,10,0
1,256,70,1,3,0,1,1,1,1,0,1,10,0
1,64,61,1,2,2,0,0,0,1,0,1,15,0
1,64,75,1,1,0,0,1,2,0,1,1,45,0
3,256,78,2,1,2,2,0,0,1,0,0,25,0
0,64,87,0,1,0,0,2,1,1,0,1,55,1
4,64,84,1,2,2,0,0,2,0,1,1,10,0
1,128,86,2,0,0,2,2,1,1,1,0,10,0
4,512,95,0,2,0,1,3,2,0,0,0,10,0
4,64,93,2,0,1,0,1,0,0,0,1,60,1
3,512,94,0,2,2,0,3,2,0,2,1,10,0
1,128,94,2,1,2,1,3,2,0,0,1,10,0
4,128,78,0,1,1,2,3,2,0,2,1,10,0
1,128,98,1,1,1,1,2,2,1,2,1,10,0
2,128,73,2,2,0,0,1,1,1,1,0,10,0
2,512,64,0,3,2,0,3,2,0,2,1,10,0
2,256,55,0,2,0,2,3,1,1,0,1,10,0
4,256,81,0,0,0,2,0,1,0,2,0,20,0
2,512,93,1,2,0,1,0,0,1,1,1,10,0
3,64,83,2,0,1,2,1,0,1,2,0,10,0
3,512,85,0,2,2,1,0,2,0,2,0,10,0
4,64,69,1,3,1,1,2,2,0,2,1,10,0
1,64,61,1,3,1,0,2,0,1,2,0,10,0
0,256,84,1,1,2,1,2,0,0,2,1,10,0
1,128,98,1,3,2,1,3,1,1,2,0,10,0
1,256,87,1,2,1,2,1,2,1,2,0,10,0
1,256,66,1,3,1,2,2,0,1,1,1,10,0
1,512,76,1,1,1,0,2,0,1,0,0,45,0
0,512,66,2,2,2,0,2,1,1,1,1,10,0
2,64,60,2,0,2,0,2,1,1,2,1,10,0
1,512,88,1,2,0,1,2,0,0,2,1,10,0
3,64,51,0,1,2,2,2,2,1,1,1,10,0
4,64,100,0,3,1,1,1,1,0,2,1,10,0
4,128,51,0,3,2,0,2,1,1,1,1,10,0
3,128,78,1,2,2,2,1,2,1,2,0,10,0
1,256,94,0,0,2,1,1,0,1,2,0,10,0
0,128,73,2,0,1,2,1,0,1,0,0,10,0
2,64,73,2,0,0,1,2,2,0,2,1,10,0
4,512,65,2,0,0,0,2,2,0,0,0,30,0
2,128,80,2,2,1,1,1,1,0,0,0,10,0
0,128,98,1,3,1,1,1,0,1,1,0,10,0
4,128,92,2,0,0,0,2,0,1,0,1,55,1
2,128,58,0,2,1,0,0,0,1,1,1,10,0
0,64,76,0,2,2,1,0,2,0,1,1,10,0
2,64,90,2,2,2,1,0,2,0,0,1,10,0
1,256,63,2,0,0,1,2,0,1,1,0,10,0
0,512,94,2,0,2,0,1,2,1,0,0,35,0
2,256,74,0,2,0,0,0,2,0,2,0,10,0
1,256,92,0,2,1,0,3,2,0,1,0,10,0
1,128,93,2,2,0,2,3,0,1,0,1,10,0
0,512,71,0,3,0,2,1,0,0,0,0,25,0
3,128,84,0,3,2,0,3,0,0,0,0,25,0
4,64,82,1,1,0,2,2,1,0,0,0,40,0
0,256,76,2,1,0,2,3,0,1,2,1,10,0
1,512,89,2,0,0,1,1,1,1,1,0,10,0
1,64,75,1,3,1,1,0,2,0,0,0,10,0
0,256,68,1,1,2,1,2,2,1,1,1,10,0
3,512,94,0,2,2,2,1,2,1,0,0,10,0
4,256,88,1,2,0,2,2,0,1,1,0,10,0
2,512,94,2,0,0,1,0,1,0,0,1,45,0
0,256,75,2,0,1,1,0,0,1,0,0,25,0
4,128,55,2,1,2,0,0,0,0,2,1,10,0
4,256,52,0,2,2,2,2,2,1,1,0,10,0
1,256,55,0,0,0,1,3,1,1,0,0,10,0
2,512,77,2,0,1,1,2,0,1,0,0,10,0
0,512,52,2,3,1,1,0,1,0,2,0,10,0
1,128,62,0,1,0,2,2,0,0,2,0,10,0
1,512,62,0,0,0,1,2,2,1,2,1,10,0
3,256,62,1,1,0,1,3,0,1,2,0,10,0
4,512,50,0,2,0,1,0,1,1,2,0,10,0
0,512,89,0,1,0,1,3,2,0,1,0,10,0
0,512,86,2,0,1,1,0,0,0,0,1,35,0
0,128,80,2,3,1,0,1,1,1,1,0,10,0
1,128,66,2,1,0,1,0,1,0,2,0,10,0
3,64,58,1,1,0,0,2,2,1,0,0,35,0
2,128,94,0,2,2,2,1,2,0,1,0,10,0
1,128,62,1,3,1,2,2,0,1,2,0,10,0
2,128,86,0,1,1,2,1,2,1,1,0,10,0
3,256,63,0,3,0,2,2,0,1,1,0,10,0
4,64,60,2,0,1,2,1,1,1,2,0,10,0
0,256,74,0,3,1,1,1,2,1,0,0,10,0
2,128,80,1,0,1,1,2,1,0,2,0,10,0
1,128,63,2,2,2,2,1,1,0,2,1,10,0
2,64,56,1,2,1,1,2,0,0,1,1,10,0
4,64,73,1,2,0,0,3,2,1,0,1,10,0
0,512,98,2,0,1,0,2,0,0,2,1,10,0
2,128,85,0,1,1,1,3,2,0,0,0,15,0
4,128,91,1,0,2,2,1,0,1,1,1,10,0
1,256,91,0,3,1,2,0,0,1,2,1,10,0
3,512,96,2,3,2,0,3,0,1,0,1,10,0
1,128,93,0,0,2,1,0,1,1,0,0,25,0
0,256,90,0,2,2,0,0,2,0,1,1,10,0
1,64,52,2,2,1,1,2,1,1,0,1,10,0
1,256,96,0,3,0,2,2,1,1,0,1,10,0
1,128,93,1,3,0,0,0,0,1,0,0,60,1
1,256,75,1,1,1,1,2,0,1,2,0,10,0
0,256,96,1,1,2,2,0,1,0,2,1,10,0
4,512,75,0,1,0,1,2,2,1,1,1,10,0
2,512,50,1,3,1,2,2,0,0,1,0,10,0
3,64,64,0,1,0,1,2,1,1,2,1,10,0
2,512,60,0,3,1,0,0,2,0,0,1,10,0
2,256,86,0,3,2,1,1,2,1,2,1,10,0
3,512,56,0,0,0,0,2,1,1,1,0,10,0
0,128,61,2,1,1,0,2,1,1,1,1,10,0
3,256,87,1,0,1,0,0,2,1,2,1,10,0
0,256,52,1,0,0,2,3,2,1,1,0,10,0
2,256,91,0,1,1,0,0,1,1,1,1,10,0
0,128,75,2,3,0,0,2,1,1,1,0,10,0
4,256,79,0,3,1,0,2,2,0,1,1,10,0
3,512,81,1,3,0,2,1,0,0,1,1,10,0
4,128,85,1,1,2,1,2,2,1,0,0,10,0
2,256,94,2,3,0,2,3,2,0,2,1,10,0
3,512,100,0,0,1,2,2,2,0,1,0,10,0
2,512,86,2,2,2,1,2,2,0,1,0,10,0
4,64,67,0,1,2,1,1,0,1,1,0,10,0
2,512,50,2,2,0,0,3,1,1,2,1,10,0
3,512,70,1,0,0,0,3,2,1,2,1,10,0
3,64,77,2,2,0,1,2,1,1,2,1,10,0
2,64,97,1,0,2,1,3,1,0,1,1,10,0
3,128,65,1,2,2,2,1,1,1,1,1,10,0
3,512,97,0,2,0,2,0,2,0,2,1,10,0
2,128,77,2,3,1,2,2,2,1,0,0,10,0
4,128,71,2,2,2,1,2,2,1,0,0,10,0
3,256,68,2,0,0,0,3,0,1,2,0,10,0
3,128,97,2,0,1,2,2,1,0,1,1,10,0
3,128,50,0,0,0,2,2,0,1,1,0,10,0
3,128,80,0,1,2,1,1,0,0,0,0,50,1
2,128,91,0,0,2,2,0,2,1,1,1,10,0
4,64,83,1,1,0,1,0,1,0,2,1,20,0
4,512,95,1,0,1,0,3,1,1,1,0,10,0
0,256,89,1,1,2,2,1,2,0,1,0,10,0
3,64,55,0,2,0,2,1,2,1,2,0,10,0
3,256,77,1,2,0,2,1,0,1,0,0,35,0
0,256,52,2,0,1,1,1,2,1,2,0,10,0
4,64,80,1,1,1,1,2,0,1,1,1,10,0
1,128,65,0,3,2,0,3,1,1,2,0,10,0
1,64,66,0,3,1,1,3,0,1,2,1,10,0
4,256,93,0,3,1,2,2,2,0,0,1,10,0
3,256,76,0,2,2,2,3,1,0,0,1,10,0
1,128,100,2,2,0,1,1,0,1,1,0,10,0
2,64,73,1,1,2,0,2,0,0,2,1,10,0
2,512,69,1,0,2,1,2,1,0,1,1,10,0
0,256,81,0,2,1,1,0,0,1,2,0,10,0
4,64,84,1,0,1,2,2,0,0,2,1,10,0
4,128,62,2,3,0,2,0,0,1,0,0,10,0
1,128,97,0,3,1,2,2,2,1,2,0,10,0
3,512,92,1,0,0,1,3,2,0,0,0,40,0
4,256,69,1,1,0,1,0,2,1,2,0,10,0
1,512,97,1,3,0,0,0,0,0,1,1,30,0
1,512,51,1,1,2,2,0,1,1,1,0,10,0
4,512,53,0,3,1,0,0,0,0,2,1,10,0
1,512,76,0,2,1,2,1,0,1,0,1,10,0
0,128,74,2,3,0,0,2,2,1,0,0,10,0
0,256,53,0,1,1,2,1,2,0,0,1,15,0
4,512,81,1,2,0,1,3,0,0,2,0,10,0
3,256,66,1,3,1,2,2,2,1,1,1,10,0
0,128,50,1,2,2,0,1,0,1,0,1,15,0
0,128,82,2,2,1,0,2,2,1,1,0,10,0
4,64,79,0,3,0,2,1,0,1,0,0,35,0
2,64,54,0,0,2,1,3,0,0,2,0,10,0
1,256,61,0,0,1,2,1,1,0,2,1,10,0
0,64,87,1,1,2,1,3,2,0,0,1,15,0
2,512,81,1,1,0,2,0,1,1,1,1,10,0
3,256,87,1,3,0,1,1,2,0,0,0,30,0
2,128,66,2,2,1,2,0,2,0,0,0,10,0
4,128,94,2,2,0,2,3,2,1,0,0,10,0
3,512,89,1,0,1,1,0,1,0,1,0,10,0
3,64,81,2,0,0,1,1,2,1,0,1,35,0
2,256,73,2,2,0,2,2,0,0,0,0,10,0
4,256,61,2,2,0,0,1,0,1,2,1,10,0
0,512,96,0,1,1,1,0,2,1,1,1,10,0
2,64,80,2,2,1,0,0,2,0,2,1,10,0
0,256,68,1,2,1,0,1,2,1,2,1,10,0
2,512,78,0,3,1,0,1,2,1,0,1,20,0
0,256,70,2,2,0,0,1,2,1,0,0,10,0
2,128,75,1,0,2,2,1,2,0,0,1,35,0
3,256,77,2,0,1,1,3,1,0,2,0,10,0
1,256,66,1,1,0,2,2,0,1,1,1,10,0
3,256,58,1,1,0,2,0,2,1,1,1,10,0
0,64,70,2,3,1,2,3,1,1,2,0,10,0
4,64,99,2,1,1,2,1,1,1,2,1,10,0
3,512,83,0,2,0,2,1,2,1,1,1,10,0
1,64,60,2,2,1,1,3,1,0,0,1,10,0
0,256,69,1,3,1,2,1,0,1,1,1,10,0
3,256,98,0,0,2,2,0,2,1,2,0,10,0
2,64,99,1,2,2,2,0,2,1,0,1,10,0
4,64,96,1,2,1,0,0,0,1,0,1,35,0
0,256,88,2,3,2,2,3,1,0,1,1,10,0
3,256,65,1,0,2,1,1,2,0,0,1,15,0
0,128,78,2,1,1,1,3,0,0,2,0,10,0
2,512,50,1,2,0,1,0,0,1,1,0,10,0
1,64,67,0,0,0,0,3,2,1,2,0,10,0
3,512,71,2,3,0,1,1,0,1,2,1,10,0
0,256,57,0,3,0,0,1,2,1,2,1,10,0
0,512,56,2,0,2,1,2,1,0,1,1,10,0
0,64,74,0,3,2,0,2,2,1,2,1,10,0
1,64,79,2,1,1,1,2,2,0,2,1,10,0
0,512,83,0,0,1,2,0,0,1,0,1,40,0
4,64,93,0,1,0,1,2,0,0,0,1,55,1
4,128,97,2,3,0,1,0,1,0,2,0,10,0
0,256,90,2,1,1,1,3,2,0,0,1,10,0
4,256,60,1,1,1,2,1,1,0,1,1,10,0
3,64,64,1,1,0,0,3,0,0,0,0,60,1
4,256,84,2,1,2,0,2,1,1,1,0,10,0
0,128,72,2,0,2,2,2,2,1,1,0,10,0
2,64,94,0,3,2,2,0,2,0,0,0,10,0
3,128,70,0,3,2,0,0,2,0,0,0,10,0
1,128,77,1,2,2,0,3,0,1,1,0,10,0
0,256,62,1,1,1,0,3,0,0,2,0,10,0
1,256,83,1,1,1,0,2,2,1,2,0,10,0
2,512,87,0,2,0,0,0,0,0,2,0,30,0
1,128,55,0,2,1,2,0,1,1,2,0,10,0
0,256,93,0,1,1,0,3,1,0,0,1,40,0
0,128,53,1,3,1,0,0,2,1,0,0,10,0
2,512,54,2,2,1,1,3,0,1,1,0,10,0
0,128,89,1,1,0,2,1,2,0,1,0,20,0
2,64,55,0,3,1,2,2,1,1,2,1,10,0
2,512,70,1,0,1,0,0,1,0,1,1,10,0
0,512,77,1,2,0,1,0,0,1,0,0,35,0
4,128,52,1,2,1,1,1,1,1,2,1,10,0
2,128,72,1,3,0,0,1,0,1,2,0,10,0
0,256,57,0,0,2,1,1,0,0,2,0,10,0
4,64,68,1,3,2,0,3,1,0,1,0,10,0
2,512,60,0,2,1,2,3,1,0,2,0,10,0
4,512,99,1,0,1,1,1,2,1,0,1,25,0
3,512,59,0,1,1,0,2,0,0,2,0,10,0
3,256,77,2,2,1,0,2,2,1,1,0,10,0
4,64,69,0,3,2,0,0,0,0,1,0,10,0
2,512,93,0,3,2,2,3,1,1,2,0,10,0
0,512,77,2,3,1,1,2,0,0,2,1,10,0
1,256,78,2,3,0,2,0,2,0,1,1,10,0
0,128,57,2,3,0,2,2,0,1,0,0,10,0
1,512,68,2,2,2,1,3,1,0,0,1,10,0
1,64,97,2,0,0,2,2,2,0,2,0,10,0
2,64,70,2,3,1,0,2,0,0,2,1,10,0
4,64,67,1,3,1,1,3,0,1,2,1,10,0
0,64,58,1,1,1,2,0,0,1,1,0,10,0
4,256,53,2,1,1,1,0,0,0,1,1,10,0
3,512,90,0,0,1,2,1,0,0,2,1,10,0
2,256,74,0,2,0,0,0,1,1,1,1,10,0
2,64,83,2,2,0,2,1,1,1,1,0,10,0
3,64,58,1,0,2,1,3,2,1,0,0,10,0
0,64,58,1,0,2,2,0,0,1,1,1,10,0
3,256,67,0,0,0,0,3,1,1,2,0,10,0
0,64,60,2,3,0,0,0,1,1,0,1,10,0
1,512,62,1,2,2,0,2,0,0,1,0,10,0
2,64,87,2,0,1,2,0,2,1,0,0,10,0
0,512,58,2,1,2,1,2,0,1,1,0,10,0
4,512,65,0,3,2,2,0,2,0,1,1,10,0
4,64,53,2,3,0,2,3,2,0,0,0,10,0
2,256,83,2,3,2,2,1,1,1,1,0,10,0
3,128,56,0,3,2,1,0,2,0,2,0,10,0
3,128,64,1,0,0,0,3,1,1,1,0,10,0
0,512,87,2,3,1,0,2,1,0,0,0,10,0
3,256,60,0,1,1,0,2,0,0,0,0,35,0
2,128,81,1,1,1,1,2,0,0,1,0,10,0
0,64,76,2,0,0,2,2,2,0,2,1,10,0
1,64,79,1,3,2,2,3,0,1,1,1,10,0
3,512,66,0,1,1,2,0,0,0,1,0,10,0
3,256,85,2,2,2,1,2,2,0,1,0,10,0
0,256,68,0,3,0,2,2,0,0,1,0,10,0
4,128,56,0,0,1,1,0,1,1,2,0,10,0
3,128,92,2,2,1,0,3,0,0,1,1,10,0
2,64,94,0,3,2,0,2,0,1,2,0,10,0
3,512,70,1,2,1,1,1,0,1,1,0,10,0
1,256,77,0,3,0,0,3,1,0,2,0,10,0
3,128,52,2,3,2,1,1,2,0,1,0,10,0
4,128,63,2,1,2,2,3,1,1,0,1,10,0
3,512,51,1,2,1,0,2,2,1,1,1,10,0
0,512,78,2,2,1,0,3,1,0,1,1,10,0
3,64,67,0,0,1,2,3,0,1,0,0,10,0
4,512,86,0,0,1,2,1,1,0,0,0,35,0
0,64,94,2,2,2,1,3,2,0,1,0,10,0
2,64,94,1,1,2,0,3,0,0,2,0,15,0
0,512,73,1,1,1,2,2,2,1,0,0,10,0
1,512,95,2,3,2,0,0,0,0,0,0,30,0
0,512,61,0,0,0,0,1,0,0,0,0,80,2
2,512,94,2,0,2,0,1,1,0,0,1,45,0
3,512,81,2,0,0,0,0,2,0,0,0,70,1
0,64,67,1,3,0,1,1,1,0,0,0,10,0
0,128,62,0,1,0,2,2,2,0,1,1,10,0
0,256,53,1,0,1,0,3,1,0,1,1,10,0
0,256,72,1,3,2,2,3,0,0,0,1,10,0
2,64,59,0,2,0,2,2,2,1,2,1,10,0
4,64,54,0,1,1,1,1,2,1,2,1,10,0
4,128,99,0,2,2,1,3,1,1,2,1,10,0
0,512,89,2,0,2,0,0,2,0,1,1,10,0
2,64,63,0,3,1,0,3,1,1,1,0,10,0
2,256,83,2,1,2,1,2,1,0,1,1,10,0
0,512,77,1,0,1,2,3,2,1,1,0,10,0
1,64,57,0,1,1,2,2,1,1,0,1,10,0
0,512,65,2,3,1,1,1,2,0,0,0,10,0
1,256,80,2,3,2,0,0,0,1,2,1,10,0
0,512,56,2,0,1,0,2,1,1,2,1,10,0
1,64,52,2,1,1,0,0,0,0,0,0,40,0
1,64,78,1,3,2,1,1,1,1,2,0,10,0
0,256,85,0,1,0,1,1,2,1,1,0,10,0
1,128,88,0,1,1,2,2,1,0,2,1,10,0
3,128,53,0,2,1,1,3,1,1,1,1,10,0
4,512,58,0,0,0,0,0,2,0,2,1,25,0
2,64,66,0,0,2,2,3,0,1,1,1,10,0
1,64,98,0,1,2,0,0,2,1,2,1,10,0
1,256,69,2,2,2,0,1,0,1,1,0,10,0
2,256,63,0,1,1,2,1,0,0,0,0,30,0
1,64,95,2,0,0,0,1,1,0,0,1,70,1
2,256,78,1,0,2,2,3,1,1,1,1,10,0
0,128,62,2,1,0,0,1,0,1,0,1,55,1
3,128,85,1,1,2,0,3,2,0,2,0,10,0
3,512,94,0,1,1,2,1,0,1,0,0,40,0
4,256,66,1,0,2,0,3,1,0,1,0,10,0
1,512,96,1,1,0,0,2,2,0,0,0,65,1
4,256,99,2,1,0,2,2,2,0,2,0,10,0
0,256,92,2,3,0,2,0,1,1,1,0,10,0
3,128,53,1,0,1,2,3,2,0,0,1,10,0
0,64,69,1,1,2,1,3,2,0,0,0,10,0
0,256,60,0,2,1,0,2,0,1,0,0,10,0
1,256,91,2,0,1,2,2,0,0,2,1,10,0
0,256,71,1,1,0,0,2,1,1,0,1,35,0
3,64,94,2,1,0,2,0,0,1,2,0,10,0
4,512,57,0,3,1,0,2,2,1,1,1,10,0
3,512,77,0,3,1,0,0,1,1,2,0,10,0
1,256,94,1,0,2,2,0,1,1,0,1,25,0
3,256,90,0,3,0,2,2,1,1,1,0,10,0
2,512,79,1,3,0,1,2,2,0,0,1,10,0
4,512,82,2,0,0,2,2,0,1,0,1,30,0
2,128,82,2,2,2,2,3,2,1,2,1,10,0
2,256,96,1,1,2,2,1,2,1,0,0,25,0
1,512,85,1,1,0,1,3,0,0,2,0,15,0
0,128,76,1,3,0,0,0,0,0,1,0,30,0
2,64,69,2,1,1,1,0,2,1,1,1,10,0
3,256,82,2,3,1,0,1,0,1,1,0,10,0
0,512,74,0,0,2,2,1,2,0,0,1,15,0
3,256,93,0,0,0,2,2,0,1,2,1,10,0
3,128,92,2,0,1,2,3,2,1,0,1,10,0
0,512,68,2,1,1,1,3,0,0,0,0,10,0
0,64,96,1,3,0,1,3,1,0,2,0,10,0
3,64,70,2,3,0,2,1,0,0,0,0,10,0
1,128,91,2,1,1,1,3,2,0,1,0,10,0
4,64,82,0,0,0,2,1,0,0,2,0,35,0
4,64,52,0,2,0,1,3,0,1,1,1,10,0
1,64,63,1,3,2,2,1,2,1,0,1,10,0
0,64,64,0,3,1,1,3,0,0,0,0,10,0
3,64,82,1,1,1,0,0,1,0,1,0,20,0
4,64,91,2,2,2,2,1,1,1,0,1,10,0
3,64,71,2,0,2,1,2,1,1,0,0,10,0
1,512,50,1,3,1,1,0,1,0,2,0,10,0
3,64,80,0,1,1,2,0,0,1,2,0,10,0
1,512,96,0,2,0,1,1,1,1,1,1,10,0
0,256,84,2,1,0,0,3,0,1,0,0,55,1
1,128,69,0,2,1,0,3,1,1,1,0,10,0
1,64,81,1,1,0,1,1,1,0,0,0,60,1
4,128,61,2,2,0,2,3,2,1,2,0,10,0
3,64,100,0,3,0,1,3,0,1,2,0,10,0
4,512,65,2,2,2,1,3,0,1,0,0,10,0
2,64,57,2,0,1,0,1,0,0,2,0,10,0
1,256,63,0,3,1,1,1,2,1,2,0,10,0
2,128,67,1,0,1,2,2,0,0,0,1,10,0
4,128,79,0,3,0,0,3,2,0,2,1,10,0
3,256,82,0,2,0,1,3,0,1,0,1,15,0
4,512,83,0,3,2,2,1,1,0,1,1,10,0
3,512,93,0,1,2,0,2,2,0,0,1,40,0
3,256,98,0,2,1,2,1,2,0,1,0,10,0
0,128,83,0,1,2,2,1,2,0,0,0,35,0
1,64,98,1,1,2,2,2,0,1,0,1,20,0
4,512,56,2,1,0,1,1,1,1,0,0,15,0
3,64,55,1,1,1,0,0,2,0,0,1,40,0
4,128,55,0,0,1,1,2,2,1,0,1,10,0
4,64,71,1,2,2,0,3,0,0,1,1,10,0
3,256,57,2,1,0,2,3,0,0,2,0,10,0
2,512,86,1,0,2,2,2,1,1,0,0,10,0
1,512,64,0,3,2,1,3,2,0,1,0,10,0
1,256,75,2,1,1,2,0,2,1,1,0,10,0
0,256,88,0,1,0,2,3,2,1,0,1,30,0
0,512,52,0,0,2,2,2,2,0,0,0,10,0
0,512,59,2,3,2,0,1,2,1,0,1,10,0
1,512,52,2,3,0,0,2,1,1,1,0,10,0
2,128,79,0,0,2,1,2,2,1,0,1,10,0
1,128,95,1,1,1,0,0,0,1,0,1,65,1
1,128,71,2,2,2,2,3,2,0,2,1,10,0
1,64,52,1,0,1,2,2,2,1,1,1,10,0
1,128,50,1,2,1,2,3,2,0,0,1,10,0
2,512,82,2,1,1,1,1,2,1,1,0,10,0
0,128,68,1,1,1,2,2,2,0,0,1,10,0
4,512,85,2,3,1,2,2,1,0,0,0,10,0
0,256,83,2,1,1,1,3,0,0,1,0,10,0
0,64,80,2,3,2,0,0,1,1,1,0,10,0
4,64,92,2,3,0,0,0,0,0,1,1,15,0
1,256,73,1,1,2,0,3,0,0,1,0,10,0
2,512,61,1,3,0,1,2,0,0,2,0,10,0
2,64,62,2,1,2,1,1,2,1,1,1,10,0
0,128,65,2,3,0,2,0,1,1,0,1,10,0
4,512,65,2,3,2,2,0,0,1,0,1,10,0
3,64,100,2,1,1,1,1,0,0,1,0,10,0
1,256,69,0,2,0,1,0,2,0,1,0,10,0
0,512,90,1,0,2,2,3,2,0,1,1,10,0
2,64,97,1,1,1,2,2,1,0,1,1,10,0
4,256,76,2,3,2,2,0,0,1,1,1,10,0
4,512,88,0,0,0,0,1,0,1,0,0,90,2
0,128,62,0,2,2,0,3,0,0,2,0,10,0
3,512,53,0,1,2,2,3,1,1,1,0,10,0
2,128,81,2,3,1,1,3,2,1,1,1,10,0
0,512,94,0,3,1,0,3,2,1,1,0,10,0
3,256,89,2,1,1,2,2,1,1,1,0,10,0
4,128,83,0,3,0,0,3,2,1,2,1,10,0
1,128,88,2,0,1,1,3,0,1,2,0,10,0
2,512,92,2,3,0,1,3,0,0,0,0,10,0
2,64,66,1,0,1,1,1,1,0,1,0,10,0
3,128,73,2,0,1,2,1,2,1,1,0,10,0
0,512,78,0,1,1,2,1,1,1,0,1,25,0
4,256,95,1,3,1,0,1,1,1,0,1,20,0
3,512,77,0,0,0,2,0,2,0,1,1,20,0
1,512,94,2,3,0,2,3,1,0,2,1,10,0
1,128,96,1,0,0,2,0,0,1,0,0,65,1
1,64,71,2,2,1,0,0,1,0,1,1,10,0
3,256,77,2,1,1,2,0,0,1,1,1,10,0
4,128,74,0,1,1,1,2,0,0,1,1,10,0
2,128,90,0,1,0,2,3,1,0,0,1,40,0
0,128,52,0,0,2,2,3,0,0,0,0,10,0
2,256,62,1,2,2,1,0,1,0,0,0,10,0
4,64,80,0,0,2,0,1,1,1,1,0,10,0
2,256,62,2,1,0,2,2,2,1,0,0,10,0
3,256,90,1,0,2,2,0,1,1,1,1,10,0
1,64,67,0,1,0,2,0,0,0,2,1,15,0
4,256,86,0,3,0,2,2,1,0,2,1,10,0
4,512,92,0,0,1,1,0,1,0,2,1,10,0
2,256,83,2,3,1,2,3,2,0,0,0,10,0
3,128,66,0,0,0,0,1,2,0,1,0,25,0
2,256,70,2,1,2,1,1,0,1,0,1,10,0
2,128,85,1,3,0,1,1,0,1,2,0,10,0
4,256,99,0,0,0,0,1,0,0,1,1,60,1
2,128,89,2,1,2,2,0,0,1,2,1,10,0
1,128,68,0,0,1,2,1,2,1,1,1,10,0
2,128,61,0,3,0,2,0,1,1,0,0,10,0
1,64,77,1,0,1,0,3,2,0,1,0,10,0
4,256,60,1,0,1,1,0,2,1,2,1,10,0
3,256,97,2,3,1,2,0,2,0,1,0,10,0
1,512,86,2,1,0,0,0,1,0,1,1,30,0
3,512,77,2,0,2,0,2,1,0,2,0,10,0
3,512,84,1,0,2,2,2,2,1,2,1,10,0
1,256,93,2,2,1,0,2,1,1,2,1,10,0
4,64,64,1,2,1,2,3,2,0,2,0,10,0
0,128,65,1,1,2,2,1,2,1,1,0,10,0
3,256,94,0,3,1,2,0,0,0,1,1,10,0
3,64,56,0,1,2,1,0,2,1,2,1,10,0
4,64,96,2,1,2,0,1,2,1,1,1,10,0
4,256,52,1,1,0,1,2,2,1,2,0,10,0
2,128,80,1,0,1,2,3,0,0,1,0,10,0
4,64,61,1,0,1,0,0,1,1,0,1,30,0
3,256,57,0,1,0,2,1,0,1,1,0,10,0
1,128,74,1,1,2,0,2,1,0,2,0,10,0
0,512,93,2,2,1,2,3,0,1,0,1,10,0
2,64,99,2,3,0,0,1,1,0,0,1,40,0
